Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2320414,HOPE CHILD DEVELOPMENT CENTER,HOPE CHILD DEVELOPMENT CENTER,2215757,Daycare (2 - 6 Years),Risk 1 (High),5900 W IOWA ST ,CHICAGO,IL,60651,2019,License,Pass
2320413,BRIGADOON,BRIGADOON,12144,Liquor,Risk 3 (Low),5748 W LAWRENCE AVE ,CHICAGO,IL,60630,2019,Complaint,No Entry
2320415,MARIE'S LIQUORS INC.,MARIE'S PIZZA & LIQUORS,1529,Restaurant,Risk 1 (High),4127-4129 W LAWRENCE AVE ,CHICAGO,IL,60630,2019,Canvass,No Entry
2320407,RHYME OR REASON,RHYME OR REASON,1985220,Restaurant,Risk 1 (High),1938-1940 W DIVISION ST ,CHICAGO,IL,60622,2019,Canvass Re-Inspection,Pass
2320399,COOPER'S HAWK WINERY AND RESTAURANT,COOPER'S HAWK WINERY AND RESTAURANT,2670534,Restaurant,Risk 3 (Low),58 E OAK ST ,CHICAGO,IL,60611,2019,License,Pass
2320404,AL NOOR MEAT & GROCERY,AL NOOR  MEAT &GROCERY,2341419,Grocery Store,Risk 2 (Medium),2507 W DEVON AVE ,CHICAGO,IL,60659,2019,Canvass,Out of Business
2320401,ROSATI'S PIZZA LOOP,ROSATI'S PIZZA,2621912,Restaurant,Risk 1 (High),176 N WELLS ST ,CHICAGO,IL,60606,2019,Canvass,Pass w/ Conditions
2320397,BOMBASTIC CAFE,BOMBASTIC CAFE,2617456,Restaurant,Risk 2 (Medium),3732 N SOUTHPORT AVE ,CHICAGO,IL,60613,2019,Canvass,Pass
2320402,WHITE CASTLE #63,WHITE CASTLE #63,28473,Restaurant,Risk 2 (Medium),2140 S WABASH AVE ,CHICAGO,IL,60616,2019,Complaint Re-Inspection,Pass
2320386,CROSBY'S KITCHEN,CROSBY'S KITCHEN,2147385,Restaurant,Risk 1 (High),3455-3457 N SOUTHPORT AVE ,CHICAGO,IL,60657,2019,Canvass,Pass w/ Conditions
2320388,BOMBASTIC CAFE,BOMBASTIC CAFE,2678198,Restaurant,Risk 2 (Medium),3732 N SOUTHPORT AVE ,CHICAGO,IL,60613,2019,License,Fail
2320383,ARGO TEA,ARGO TEA  (T3 ROTUNDA),1947515,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2019,Canvass Re-Inspection,Pass
2320376,MOODY TONGUE BREWING COMPANY/THE BAR AT MOODY TONG,MOODY TONGUE BREWING COMPANY/THE BAR AT MOODY TONG,2636866,Restaurant,Risk 3 (Low),2513-2517 S WABASH AVE ,CHICAGO,IL,60616,2019,License,Pass w/ Conditions
2320373,BEOGRAD CAFE AND RESTAURANT,BEOGRAD CAFE AND RESTAURANT,2432410,Restaurant,Risk 1 (High),2933-2939 W IRVING PARK RD ,CHICAGO,IL,60618,2019,Complaint Re-Inspection,Pass
2342212,HARRY'S GRILL,HARRY'S GRILL,2293777,Restaurant,Risk 1 (High),6241 S ASHLAND AVE ,CHICAGO,IL,60636,2019,Canvass,Pass w/ Conditions
2320368,GADS HILL CHILD CARE CENTER,GADS HILL CHILD CARE CENTER,2215799,Children's Services Facility,Risk 1 (High),2653 W OGDEN AVE ,CHICAGO,IL,60608,2019,License,Pass
2320353,AVLI RIVER NORTH,AVLI RIVER NORTH,2683657,Restaurant,Risk 1 (High),700-702 N WELLS ST ,CHICAGO,IL,60654,2019,License Re-Inspection,Pass
2320320,LEARNING THROUGH PLAY CENTER LLC,LEARNING THROUGH PLAY CENTER,2368562,Children's Services Facility,Risk 1 (High),4310 W FULLERTON AVE ,CHICAGO,IL,60639,2019,License Re-Inspection,Pass
2320312,ELEVEN ELEVEN,ELEVEN ELEVEN,2590113,Restaurant,Risk 1 (High),1111-1113 W LAKE ST ,CHICAGO,IL,60607,2019,Canvass,No Entry
2320314,LITTLE GENIUS COMMUNITY DAYCARE CENTER INCORPORATED,LITTLE GENIUS COMMUNITY DAYCARE CENTER,2215941,Children's Services Facility,Risk 1 (High),11436 S MICHIGAN AVE ,CHICAGO,IL,60628,2019,License,Pass w/ Conditions
2320315,SERENDIPITY CHILDCARE,SERENDIPITY CHILDCARE,2216009,Daycare Above and Under 2 Years,Risk 1 (High),1300 W 99TH ST ,CHICAGO,IL,60643,2019,License Re-Inspection,Pass
2320305,LUCKY STRIKE LANES,LUCKY STRIKE LANES,2354295,Restaurant,Risk 1 (High),322 E ILLINOIS ST ,CHICAGO,IL,60611,2019,Canvass Re-Inspection,Pass w/ Conditions
2320290,DUNKIN DONUTS,DUNKIN DONUTS,2536454,Restaurant,Risk 2 (Medium),201 W MADISON ST ,CHICAGO,IL,60606,2019,Canvass,Out of Business
2320294,PETE'S PIZZA,PETE'S PIZZA,1245927,Restaurant,Risk 1 (High),3737 N WESTERN AVE ,CHICAGO,IL,60618,2019,Canvass,No Entry
2320298,HAISOUS,CA PHE DA,2464411,Restaurant,Risk 1 (High),1800-1802 S CARPENTER ST ,CHICAGO,IL,60608,2019,Canvass,Pass
2320287,BECK'S,BECK'S,25098,Restaurant,Risk 1 (High),2201 N CLYBOURN AVE ,CHICAGO,IL,60614,2019,Canvass,No Entry
2320278,JERSEY MIKE'S,JERSEY MIKE'S,2694819,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,2019,License,Not Ready
2320248,THE REDHEAD PIANO BAR,THE REDHEAD PIANO BAR,2313942,Restaurant,Risk 3 (Low),16-18 W ONTARIO ST ,CHICAGO,IL,60654,2019,License,Pass w/ Conditions
2320265,DOMINO'S PIZZA,DOMINO'S,2495920,Restaurant,Risk 2 (Medium),5016 S PULASKI RD ,CHICAGO,IL,60632,2019,Canvass,Pass w/ Conditions
2320245,THE REDHEAD PIANO BAR,THE REDHEAD PIANO BAR,2313945,Restaurant,Risk 3 (Low),16-18 W ONTARIO ST ,CHICAGO,IL,60654,2019,License,Pass w/ Conditions
2320244,DEAD LAWYER'S PUB,CREPE BISTRO,1819532,Restaurant,Risk 1 (High),186 N WELLS ST ,CHICAGO,IL,60606,2019,Canvass,Pass w/ Conditions
2320249,THE VAULT CAFE,THE VAULT CAFE,2418006,Restaurant,Risk 1 (High),135 S LA SALLE ST ,CHICAGO,IL,60603,2019,Canvass,Pass
2320238,CREPE BISTRO,CREPE BISTRO,1819532,Restaurant,Risk 1 (High),186 N WELLS ST ,CHICAGO,IL,60606,2019,Canvass,Out of Business
2320239,THE HANA CENTER,THE HANA CENTER,2215714,Children's Services Facility,Risk 1 (High),4300 N CALIFORNIA AVE ,CHICAGO,IL,60618,2019,Canvass,Fail
2320219,UMAR #1,A&M CONVENIENT STORE,1645931,Grocery Store,Risk 3 (Low),6958 N WESTERN AVE ,CHICAGO,IL,60645,2019,Canvass,Out of Business
2320217,KALISH,KALISH,2495821,Restaurant,Risk 1 (High),1311-1313 W WILSON AVE ,CHICAGO,IL,60640,2019,Canvass,Pass w/ Conditions
2320218,CAMERON'S ICE CREAM & GRILL,CAMERON'S ICE CREAM & GRILL,1875095,Restaurant,Risk 1 (High),1401 W DIVERSEY PKWY ,CHICAGO,IL,60614,2019,Canvass,Fail
2316207,POKEWORKS CHICAGO,POKEWORKS,2560710,Restaurant,Risk 1 (High),79 E MADISON ST ,CHICAGO,IL,60602,2019,Canvass,Pass w/ Conditions
2316201,CORTLAND'S GARAGE,CORTLAND'S GARAGE,1914060,Restaurant,Risk 1 (High),1645 W CORTLAND ST ,CHICAGO,IL,60622,2019,Canvass,No Entry
2316200,J K KABAB HOUSE,J K KABAB HOUSE,61504,Restaurant,Risk 1 (High),6412 N ROCKWELL ST ,CHICAGO,IL,60645,2019,Canvass,Fail
2316192,BURNT CITY,BURNT CITY BREWING,39237,Restaurant,Risk 1 (High),2743 - 2749 N LINCOLN AVE ,CHICAGO,IL,60614,2019,Canvass,Out of Business
2320350,BAKE FOR ME!,BAKE FOR ME!,2443317,Bakery,Risk 1 (High),4305 S HALSTED ST ,CHICAGO,IL,60609,2019,Canvass Re-Inspection,Pass
2316172,FRIDA'S PIZZA CORPORATION,FRIDA'S PIZZA,2622951,Restaurant,Risk 1 (High),5337 W BELMONT AVE ,CHICAGO,IL,60641,2019,Canvass,No Entry
2316163,ONESTI PIZZERIA INC,ONESTI PIZZERIA INC,2256141,Restaurant,Risk 1 (High),2755 W 71ST ST ,CHICAGO,IL,60629,2019,Canvass,Out of Business
2320338,THE REDHEAD PIANO BAR,THE REDHEAD PIANO BAR,31283,bar,Risk 3 (Low),16 W ONTARIO ST ,CHICAGO,IL,60610,2019,Canvass,Out of Business
2316170,LAZO'S TACOS,LAZO'S TACOS,2437497,Restaurant,Risk 1 (High),2003-2011 N WESTERN AVE ,CHICAGO,IL,60647,2019,Canvass,Fail
2316146,DEL REAL BAKERY,DEL REAL BAKERY,2289038,Bakery,Risk 2 (Medium),3044 W 63RD ST ,CHICAGO,IL,60629,2019,Canvass,Out of Business
2316141,AFC SUSHI @ JEWEL-OSCO #3262,AFC SUSHI @ JEWEL-OSCO #3262,1516501,Grocery Store,Risk 1 (High),4660 W IRVING PARK RD ,CHICAGO,IL,60641,2019,Canvass,Pass
2320362,CHA TIME & TT NOODLE,CHA TIME & TT NOODLE,2496111,Restaurant,Risk 1 (High),2017 S WELLS ST ,CHICAGO,IL,60616,2019,Canvass,Out of Business
2316138,DELHI DARBAR,DELHI DARBAR,2695158,Restaurant,Risk 1 (High),3010 W Devon AVE ,CHICAGO,IL,60659,2019,License,Not Ready
2316133,CHINESE YUM YUM,CHINESE YUM YUM,2032813,Restaurant,Risk 1 (High),809 W JACKSON BLVD ,CHICAGO,IL,60607,2019,Canvass,Out of Business
2316111,XANDO COFFEE & BAR / COSI SANDWICH BAR,XANDO COFFEE & BAR / COSI SANDWICH BAR,62,Restaurant,Risk 1 (High),230 W WASHINGTON ST ,CHICAGO,IL,60606,2019,Canvass,Fail
2320273,EL CAPITAN RESTAURANT,EL CAPITAN RESTAURANT,12453,Restaurant,Risk 1 (High),3754-3758 W ARMITAGE AVE ,CHICAGO,IL,60647,2019,Canvass,No Entry
2316092,KITCHEN UNITED CHICAGO,KITCHEN UNITED CHICAGO,2636677,Shared Kitchen,Risk 1 (High),820 N ORLEANS ST ,CHICAGO,IL,60610,2019,Complaint,Pass
2316089,"NEW CHINA 2, INC.","NEW CHINA 2, INC.",2626230,Restaurant,Risk 1 (High),3533 N WESTERN AVE ,CHICAGO,IL,60618,2019,Canvass,Fail
2316068,FALCON FUEL,FALCON FUEL,2615570,Grocery Store,Risk 3 (Low),304-308 S CICERO AVE ,CHICAGO,IL,60644,2019,Canvass,Out of Business
2316076,LAKELAND INC,ALDEN LAKELAND NURSING HOME,2204175,Long Term Care,Risk 1 (High),820 W LAWRENCE AVE ,CHICAGO,IL,60640,2019,Canvass Re-Inspection,Pass
2316032,DOG HAUS,DOG HAUS,2536489,Restaurant,Risk 1 (High),2464-2466 N LINCOLN AVE ,CHICAGO,IL,60614,2019,Complaint,Fail
2316037,SEA & OLIVE,SEA & OLIVE,2683262,Restaurant,Risk 1 (High),1938-1940 W DIVISION ST ,CHICAGO,IL,60622,2019,License,Not Ready
2316031,WESTERN MARKET,ONE STOP MARKET,2360056,Grocery Store,Risk 2 (Medium),3456 S WESTERN AVE ,CHICAGO,IL,60608,2019,Canvass,Out of Business
2316017,PROTEIN BAR,PROTEIN BAR,2138022,Restaurant,Risk 1 (High),1 W WACKER DR ,CHICAGO,IL,60601,2019,Canvass,Pass
2316010,FRESHII,FRESHII,2319911,Restaurant,Risk 1 (High),854 W ARMITAGE AVE ,CHICAGO,IL,60614,2019,Canvass,Out of Business
2316011,DASH OF SALT AND PEPPER,DASH OF SALT AND PEPPER,2694886,Restaurant,Risk 1 (High),2201 N LINCOLN AVE ,CHICAGO,IL,60614,2019,License,Not Ready
2316008,"HARPER FOODS, INC.",HARPER FOODS,2405501,Grocery Store,Risk 3 (Low),1455 E 57TH ST ,CHICAGO,IL,60637,2019,Canvass,Out of Business
2316178,DAEBAK KOREAN BBQ,DAEBAK KOREAN BBQ,2694198,Restaurant,Risk 1 (High),2017 S WELLS ST ,CHICAGO,IL,60616,2019,License Re-Inspection,Pass
2316004,WOW BAO,WOW BAO,1845262,Restaurant,Risk 1 (High),1 W WACKER DR ,CHICAGO,IL,60601,2019,Canvass,Pass
2316000,CHICK-FIL-A STATE & LAKE,CHICK-FIL-A,2501589,Restaurant,Risk 1 (High),177 N State ST ,CHICAGO,IL,60601,2019,Canvass,Out of Business
2315970,"PANDA EXPRESS, INC","PANDA EXPRESS, INC",1649700,Restaurant,Risk 1 (High),130 E RANDOLPH ST ,CHICAGO,IL,60601,2019,Canvass,Pass
2315976,TANTA,TANTA,2202779,Restaurant,Risk 1 (High),118 W GRAND AVE ,CHICAGO,IL,60654,2019,Canvass Re-Inspection,Pass
2315957,G & J ICE CREAM,G & J ICE CREAM,2622621,ICE CREAM,Risk 2 (Medium),6355 S WESTERN AVE ,CHICAGO,IL,60636,2019,License,Not Ready
2315959,POPEYES FAMOUS FRIED CHICKEN,POPEYES FAMOUS FRIED CHICKEN,14897,Restaurant,Risk 1 (High),50 N WESTERN AVE ,CHICAGO,IL,60612,2019,Short Form Complaint,Pass
2315932,LOS ASADORES MEXICAN GRILL,LOS ASADORES MEXICAN GRILL,2689613,Restaurant,Risk 1 (High),3312 W Foster AVE ,CHICAGO,IL,60625,2019,License Re-Inspection,Pass
2315939,Walgreens # 07359,Walgreens # 07359,1443208,Grocery Store,Risk 3 (Low),3222 N MILWAUKEE AVE ,CHICAGO,IL,60618,2019,Complaint Re-Inspection,Pass
2315927,SUBWAY,SUBWAY,2590201,Restaurant,Risk 1 (High),2512 W NORTH AVE ,CHICAGO,IL,60647,2019,Complaint Re-Inspection,Fail
2315929,St Malachy School,St Malachy School,2098683,School,Risk 1 (High),2252 W WASHINGTON BLVD ,CHICAGO,IL,60612,2019,Canvass,Pass
2315922,BEEZEE,BEEZEE,2078906,Restaurant,Risk 1 (High),424 S WABASH AVE ,CHICAGO,IL,60605,2019,Complaint Re-Inspection,Pass
2315921,7-ELEVEN #33511C,7-ELEVEN #33511C,1963529,Grocery Store,Risk 2 (Medium),33 E ADAMS ST ,CHICAGO,IL,60603,2019,Canvass,Pass w/ Conditions
2315901,ANGRY PIG TAVERN,ANGRY PIG TAVERN,2583208,Restaurant,Risk 1 (High),2039-2041 W NORTH AVE ,CHICAGO,IL,60647,2019,Canvass,Out of Business
2315909,PEACHTREE NURSERY AND LEARNING CENTER II INC.,PEACHTREE NURSERY AND LEARNING CENTER,2216102,Daycare (2 - 6 Years),Risk 1 (High),3817 W FULLERTON AVE ,CHICAGO,IL,60647,2019,License Re-Inspection,Pass
2315962,MINGHIN CUISINE,MINGHIN CUISINE,2670197,Restaurant,Risk 3 (Low),1232-1234 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Not Ready
2315960,MINGHIN JAPENESE,MINGHIN CUISINE,2670193,Restaurant,Risk 3 (Low),1232-1234 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Not Ready
2315894,NEW GRAND CHINESE KITCHEN,NEW GRAND CHINESE KITCHEN,2447048,Restaurant,Risk 1 (High),5401 S WENTWORTH AVE ,CHICAGO,IL,60609,2019,Canvass Re-Inspection,Pass
2315887,FAMILY DEN,FAMILY DEN,2240254,RESTAURANT/BAR,Risk 1 (High),8940-8944 S STONY ISLAND AVE ,CHICAGO,IL,60617,2019,Canvass,Fail
2315877,CHICAGO TAICHI BUBBLE TEA,CHICAGO TAICHI BUBBLE TEA,2694548,Restaurant,Risk 1 (High),6800 N SHERIDAN RD ,CHICAGO,IL,60626,2019,License,Fail
2315882,YOLIS TAMALES,YOLIS TAMALES,2451484,Restaurant,Risk 1 (High),5002 S WESTERN AVE ,CHICAGO,IL,60609,2019,Canvass,Pass
2315870,DAEBAK KOREAN BBQ,DAEBAK KOREAN BBQ,2694200,Restaurant,Risk 1 (High),2017 S WELLS ST ,CHICAGO,IL,60616,2019,License,Fail
2315853,Claremont Academy,Claremont Academy,31301,School,Risk 1 (High),2300 W 64TH  ST (6400S) ,CHICAGO,IL,60636,2019,Canvass,Pass w/ Conditions
2315841,HALSTED STREET DELI,HALSTED STREET DELI,2350236,Restaurant,Risk 1 (High),541 N FAIRBANKS CT ,CHICAGO,IL,60611,2019,Canvass Re-Inspection,Pass
2315828,THE SHRIMP SHACK,THE SHRIMP SHACK,1939047,Restaurant,Risk 1 (High),6601 W ARCHER AVE ,CHICAGO,IL,60638,2019,Canvass Re-Inspection,Pass
2315835,MING BRICKYARD SUPER CHINA BUFFET INC.,SUPER CHINA BUFFET,1490057,Restaurant,Risk 1 (High),2650 N NARRAGANSETT AVE ,CHICAGO,IL,60639,2019,Short Form Complaint,Fail
2315830,GEMINI BISTRO,GEMINI BISTRO,1953463,Restaurant,Risk 1 (High),2075 N LINCOLN AVE ,CHICAGO,IL,60614,2019,Canvass,No Entry
2315831,GALLERIA MARCHETTI,GALLERIA MARCHETTI,37212,Restaurant,Risk 1 (High),825 W ERIE ST ,CHICAGO,IL,60642,2019,Suspected Food Poisoning,Pass
2315825,CHRISS BAKERY INC,CHRIS'S BAKERY,32188,Bakery,Risk 2 (Medium),3000 W 41ST ST ,CHICAGO,IL,60632,2019,Canvass,Out of Business
2315821,CHANCE AFTER CHANCE MINISTRY,CHANCE AFTER CHANCE MINISTRY,2369187,Children's Services Facility,Risk 1 (High),305-309 N CICERO AVE ,CHICAGO,IL,60644,2019,License Re-Inspection,Pass
2315823,MADEROS LATIN GRILL & BAR,MADEROS LATIN GRILL & BAR,2622729,Restaurant,Risk 1 (High),1800-1802 W IRVING PARK RD ,CHICAGO,IL,60613,2019,Canvass,Fail
2315805,MON LUNG CHOP SUEY,MON LUNG CHOP SUEY,1842823,Restaurant,Risk 1 (High),1009 N ASHLAND AVE ,CHICAGO,IL,60622,2019,Canvass,Fail
2315808,TAQUERIA MI PUEBLO,TAQUERIA MI PUEBLO,2630746,Restaurant,Risk 1 (High),2459 W 51ST ST ,CHICAGO,IL,60632,2019,Canvass,No Entry
2315793,FREEHAND CHICAGO,CAFE INTEGRAL/ BROKEN SHAKER,2368421,Restaurant,Risk 1 (High),17-19 E OHIO ST ,CHICAGO,IL,60611,2019,Canvass Re-Inspection,Pass
2315801,THE CHICAGO THEATER WORKS,WE GOTTA BINGO,2368463,Restaurant,Risk 2 (Medium),1113-1115 W BELMONT AVE ,CHICAGO,IL,60657,2019,Canvass,Fail
2315786,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1473123,Restaurant,Risk 2 (Medium),2401 W OGDEN AVE ,CHICAGO,IL,60608,2019,Canvass,Pass w/ Conditions
2315782,BRAIN BOX LEARNING ACADEMY INC.,BRAIN BOX LEARNING ACADEMY INC.,2263123,CHILDERN'S SERVICE FACILITY,Risk 1 (High),2519-2521 W 79TH ST ,CHICAGO,IL,60652,2019,License,Pass
2315777,Millie's,Millie's,1984952,Restaurant,Risk 2 (Medium),1817 W Wellington AVE ,CHICAGO,IL,60657,2019,Canvass,Out of Business
2315773,BURGER KING #11967,BURGER KING #11967,2368805,Restaurant,Risk 2 (Medium),2401-2407 W OGDEN AVE ,CHICAGO,IL,60608,2019,Canvass,Pass
2315748,ESTRELLA BLANCA,ESTRELLA BLANCA,2093760,Restaurant,Risk 3 (Low),3049 N CICERO AVE ,CHICAGO,IL,60641,2019,Canvass,Out of Business
2315737,ESTRELLA BLANCA NIGHT CLUB,ESTRELLA BLANCA NIGHT CLUB,24612,Restaurant,Risk 1 (High),3049 N CICERO AVE ,CHICAGO,IL,60641,2019,Complaint,Fail
2315733,BINA'S CAFE,BINA'S CAFE,2321181,Restaurant,Risk 1 (High),2407 W LUNT AVE ,CHICAGO,IL,60645,2019,Canvass,Out of Business
2315730,MCCORMICK PLACE- LAKESIDE CENTER- SAVOR,BISTRO 23/LAKESIDE CAFE/EAST KITCHEN,2115082,Restaurant,Risk 1 (High),2301 S LAKE SHORE DR ,CHICAGO,IL,60616,2019,Canvass,Pass
2315724,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649400,Restaurant,Risk 1 (High),123 N WACKER DR ,CHICAGO,IL,60606,2019,Canvass,Out of Business
2315701,CASEY MORAN,CASEY MORAN,1044796,Restaurant,Risk 1 (High),3660-3662 N CLARK ST ,CHICAGO,IL,60613,2019,Canvass,No Entry
2315695,Norwood Park SSC Food Service,Norwood Park Senior Center,1981283,Golden Diner,Risk 1 (High),5801 N Natoma AVE ,CHICAGO,IL,60631,2019,Canvass,Pass
2315681,LAS AMERICAS APARTMENTS,RACINE APARTMENT,2225421,Golden Diner,Risk 1 (High),1611 S RACINE AVE ,CHICAGO,IL,60608,2019,Canvass,Pass w/ Conditions
2315674,STUDENT LOUNGE,CATERING/ PUCK CAFE,2271544,Restaurant,Risk 1 (High),450 N CITYFRONT PLAZA DR ,CHICAGO,IL,60611,2019,Canvass,Out of Business
2315673,SHERIDAN SHORES CARE & REHAB,SHERIDAN SHORES CARE & REHAB,2205096,Long Term Care,Risk 1 (High),5838 N SHERIDAN RD ,CHICAGO,IL,60660,2019,Canvass,Pass
2315672,FOODA - 600 W CHICAGO PLAZA,FOODA,2664783,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),600 W CHICAGO AVE ,CHICAGO,IL,60654,2019,License,Pass
2315658,MCDONALD'S,MCDONALD'S,2542078,Restaurant,Risk 2 (Medium),4946 N MILWAUKEE AVE ,CHICAGO,IL,60630,2019,Short Form Complaint,Pass
2315660,CVS/PHARMACY #11376,CVS/PHARMACY #11376,2647723,GROCERY STORE /PHARMACY,Risk 3 (Low),1034 W LAKE ST ,CHICAGO,IL,60607,2019,License,Pass w/ Conditions
2315662,STANLEY'S,STANLEY'S,15042,Grocery Store,Risk 2 (Medium),1558 N ELSTON AVE ,CHICAGO,IL,60622,2019,Canvass,Out of Business
2315646,"COMPASS GROUP USA, INC",COOK COUNTY COURTHOUSE CAFETERIA,2528930,Restaurant,Risk 1 (High),2650 S CALIFORNIA AVE ,CHICAGO,IL,60608,2019,Canvass,Out of Business
2315651,GATEWAY FOUNDATION RESIDENTIAL,GATEWAY FOUNDATION RESIDENTIAL,70744,Restaurant,Risk 1 (High),3828 W TAYLOR ST ,CHICAGO,IL,60624,2019,Canvass Re-Inspection,Pass
2315654,FOODA - 515 N STATE,FOODA,2664784,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),515 N STATE ST ,CHICAGO,IL,60654,2019,License,Pass
2315639,THE PARROT CAGE,THE PARROT CAGE,1622872,Restaurant,Risk 1 (High),7059 S SOUTH SHORE DR ,CHICAGO,IL,60649,2019,Canvass,Out of Business
2321083,LITTLE SAIGON BAGUETTE,LITTLE SAIGON BAGUETTE,2368253,Restaurant,Risk 1 (High),5249-5251 N BROADWAY ,CHICAGO,IL,60640,2019,Canvass,Out of Business
2315628,AVY'S PIZZA,AVY'S PIZZA,2113336,Restaurant,Risk 1 (High),9917 S EWING AVE ,CHICAGO,IL,60617,2019,Canvass,No Entry
2315617,POKE POKE,POKE POKE,2574871,Restaurant,Risk 1 (High),802 W BELMONT AVE ,CHICAGO,IL,60657,2019,Complaint Re-Inspection,Pass
2315605,Krispy Kreme Doughnuts,Krispy Kreme Doughnuts,2689327,Restaurant,Risk 2 (Medium),108 N STATE ST ,CHICAGO,IL,60602,2019,License,Not Ready
2315595,The Indian Garden Restaurant,The Indian Garden Restaurant,1646652,Restaurant,Risk 1 (High),247 E ONTARIO ST ,CHICAGO,IL,60611,2019,Canvass Re-Inspection,Pass
2315575,BARTON SENIOR RESIDENCES OF CHICAGO,RUSH BARTON SENIOR RESIDENCE OF CHICAGO,1119292,ASSISTED LIVING,Risk 1 (High),1245 S WOOD ST ,CHICAGO,IL,60608,2019,Canvass,Pass
2315864,COOPER'S,COOPER'S,1301621,Restaurant,Risk 1 (High),1232 W BELMONT AVE ,CHICAGO,IL,60657,2019,Canvass,No Entry
2315561,DORE EARLY CHILDHOOD CENTER,DORE EARLY CHILDHOOD CENTER,0,School,Risk 1 (High),6108 S Natoma AVE ,CHICAGO,IL,60638,2019,Canvass,Pass
2315655,GRASSROOTS,GRASSROOTS,2089495,Restaurant,Risk 1 (High),3747 N SOUTHPORT AVE ,CHICAGO,IL,60613,2019,Canvass,Pass w/ Conditions
2315758,HAISOUS,CA PHE DA,2464411,Restaurant,Risk 1 (High),1800-1802 S CARPENTER ST ,CHICAGO,IL,60608,2019,Canvass,No Entry
2315551,HAROLD'S CHICKEN #88,HAROLD'S CHICKEN #88,2693894,Restaurant,Risk 2 (Medium),1450 S MICHIGAN AVE ,CHICAGO,IL,60605,2019,License,Pass w/ Conditions
2315548,CENTER ON HALSTED,CENTER ON HALSTED,1818974,Catering,Risk 1 (High),3656 N HALSTED ST ,CHICAGO,IL,60613,2019,Canvass Re-Inspection,Pass
2315542,LOTUS GARDEN,LOTUS GARDEN,2579333,Restaurant,Risk 1 (High),7254 W TOUHY AVE ,CHICAGO,IL,60631,2019,Canvass,No Entry
2315531,MOM'S PLACE - A CHICAGO GATHERING SPOT,MOM'S PLACE,2500690,Restaurant,Risk 1 (High),650 N DEARBORN ST ,CHICAGO,IL,60654,2019,Canvass,No Entry
2315529,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS,1517737,Restaurant,Risk 1 (High),277 E ONTARIO ST ,CHICAGO,IL,60611,2019,Complaint,Pass
2315520,THE WINDSOR,THE WINDSOR,1682368,Restaurant,Risk 1 (High),4530 N MILWAUKEE AVE ,CHICAGO,IL,60630,2019,Canvass,No Entry
2315510,SHU TIN XIA,SHU TIN XIA,2652791,Restaurant,Risk 3 (Low),2428-2436 S WALLACE ST ,CHICAGO,IL,60616,2019,License,Pass
2315506,LOTTIE'S PUB,LOTTIE'S PUB,31190,Restaurant,Risk 1 (High),1925 W CORTLAND ST ,CHICAGO,IL,60622,2019,Canvass Re-Inspection,Pass
2315489,NINA'S PLACE,NINA'S PLACE,2583748,Restaurant,Risk 1 (High),12253 S HALSTED ST ,CHICAGO,IL,60628,2019,Canvass,Out of Business
2315482,ALOHA GRILL HAWAIIAN BBQ INC.,ALOHA GRILL HAWAIIAN BBQ INC.,1495532,Restaurant,Risk 1 (High),2534 N CLARK ST ,CHICAGO,IL,60614,2019,Canvass Re-Inspection,Fail
2315474,CHICAGO TAICHI BUBBLE TEA,CHICAGO TAICHI BUBBLE TEA,2694548,Restaurant,Risk 1 (High),6800 N SHERIDAN RD ,CHICAGO,IL,60626,2019,License,No Entry
2315475,BEVERLY MONTESSORI SCHOOL,BEVERLY MONTESSORI SCHOOL,3428087,School,Risk 3 (Low),9916 S WALDEN PKWY ,CHICAGO,IL,60643,2019,Canvass,Pass
2315470,TRADER JOE'S #706,TRADER JOE'S  #706,2671047,Grocery Store,Risk 2 (Medium),1528 E 55TH ST ,CHICAGO,IL,60615,2019,License Re-Inspection,Pass
2315467,VEENO,VEENO,2578371,Restaurant,Risk 2 (Medium),2009 S LAFIN ST ,CHICAGO,IL,60608,2019,License,Fail
2315455,WHITE CASTLE #24,WHITE CASTLE #24,1676601,Restaurant,Risk 2 (Medium),7912 S PULASKI RD ,CHICAGO,IL,60652,2019,Short Form Complaint,Pass
2315444,LAO SZE CHUAN,LAO SZE CHUAN,2622726,Restaurant,Risk 1 (High),4832 N BROADWAY ,CHICAGO,IL,60640,2019,Short Form Complaint,Fail
2315431,MARY CRANE LEAGUE,MARY CRANE LEAGUE,2245628,Children's Services Facility,Risk 1 (High),2905 N LEAVITT ST ,CHICAGO,IL,60618,2019,Canvass Re-Inspection,Pass
